Enron,16,default,SIGMOID,val,AUC,0.9217128027681661
Enron,16,default,HAD,val,AUC,0.9253892733564014
Enron,16,default,SIGMOID,test,AUC,0.8200692041522493
Enron,16,default,HAD,test,AUC,0.8205017301038062
Enron,16,default,SIGMOID,val,AUC,0.826003086419753
Enron,16,default,HAD,val,AUC,0.8258101851851852
Enron,16,default,SIGMOID,test,AUC,0.8153935185185185
Enron,16,default,HAD,test,AUC,0.8271604938271604
